x-axis,2,4
second,Volt,Volt
-5.00E-05,-6.50E-02,-3.35E-01
-5.00E-05,5.22E-02,-4.35E-01
-4.99E-05,3.55E-02,-1.34E-01
-4.99E-05,-6.50E-02,-3.68E-01
-4.98E-05,-6.50E-02,5.36E-01
-4.98E-05,-6.50E-02,-8.20E-01
-4.97E-05,3.55E-02,-2.34E-01
-4.97E-05,8.57E-02,-4.52E-01
-4.96E-05,1.99E-03,-4.69E-01
-4.96E-05,-4.82E-02,-2.01E-01
-4.95E-05,-6.50E-02,-6.36E-01
-4.95E-05,5.22E-02,-7.87E-01
-4.94E-05,2.03E-01,3.35E-01
-4.94E-05,8.57E-02,-2.85E-01
-4.93E-05,3.55E-02,-6.69E-02
-4.93E-05,-6.50E-02,-8.37E-02
-4.92E-05,1.99E-03,3.35E-01
-4.92E-05,1.02E-01,2.85E-01
-4.91E-05,6.89E-02,4.02E-01
-4.91E-05,-1.47E-02,-8.20E-01
-4.90E-05,1.99E-03,6.69E-02
-4.90E-05,1.99E-03,-5.36E-01
-4.89E-05,3.55E-02,3.35E-01
-4.89E-05,-1.47E-02,3.01E-01
-4.88E-05,1.99E-03,-4.02E-01
-4.88E-05,1.87E-02,2.85E-01
-4.87E-05,3.55E-02,1.67E-01
-4.87E-05,3.55E-02,-3.68E-01
-4.86E-05,6.89E-02,3.35E-01
-4.86E-05,6.89E-02,-8.03E-01
-4.85E-05,-6.50E-02,-3.35E-02
-4.85E-05,1.99E-03,5.02E-02
-4.84E-05,6.89E-02,-2.68E-01
-4.84E-05,5.22E-02,-7.53E-01
-4.83E-05,6.89E-02,-7.03E-01
-4.83E-05,5.22E-02,2.01E-01
-4.82E-05,1.99E-03,-1.34E-01
-4.82E-05,-1.47E-02,-1.84E-01
-4.81E-05,3.55E-02,-6.69E-01
-4.81E-05,-1.47E-02,-3.01E-01
-4.80E-05,1.99E-03,6.69E-02
-4.80E-05,-4.82E-02,5.69E-01
-4.79E-05,1.99E-03,-3.35E-02
-4.79E-05,-1.47E-02,-4.69E-01
-4.78E-05,2.70E-01,3.35E-01
-4.78E-05,1.19E-01,-2.85E-01
-4.77E-05,6.89E-02,4.02E-01
-4.77E-05,-4.82E-02,-7.03E-01
-4.76E-05,6.89E-02,-8.70E-01
-4.76E-05,1.69E-01,-1.00E+00
-4.75E-05,3.55E-02,1.34E-01
-4.75E-05,-6.50E-02,2.18E-01
-4.74E-05,1.99E-03,-2.01E-01
-4.74E-05,-1.47E-02,-4.18E-01
-4.73E-05,1.02E-01,-7.70E-01
-4.73E-05,5.22E-02,3.35E-01
-4.72E-05,1.99E-03,4.69E-01
-4.72E-05,-4.82E-02,-7.70E-01
-4.71E-05,3.55E-02,2.68E-01
-4.71E-05,-3.15E-02,2.34E-01
-4.70E-05,1.36E-01,1.34E-01
-4.70E-05,8.57E-02,-6.69E-02
-4.69E-05,1.99E-03,-9.37E-01
-4.69E-05,-8.17E-02,-4.02E-01
-4.68E-05,-6.50E-02,2.68E-01
-4.68E-05,1.53E-01,-7.03E-01
-4.67E-05,1.69E-01,-3.01E-01
-4.67E-05,-1.47E-02,-3.01E-01
-4.66E-05,-6.50E-02,-1.07E+00
-4.66E-05,-4.82E-02,-6.36E-01
-4.65E-05,1.99E-03,-1.04E+00
-4.65E-05,1.19E-01,2.51E-01
-4.64E-05,1.99E-03,-2.68E-01
-4.64E-05,-3.15E-02,-4.35E-01
-4.63E-05,-6.50E-02,-7.03E-01
-4.63E-05,1.87E-02,-3.35E-01
-4.62E-05,-6.50E-02,-1.34E-01
-4.62E-05,3.55E-02,-1.84E-01
-4.61E-05,1.99E-03,-6.36E-01
-4.61E-05,-6.50E-02,-6.69E-02
-4.60E-05,1.99E-03,-2.68E-01
-4.60E-05,1.02E-01,5.19E-01
-4.59E-05,3.55E-02,-6.69E-02
-4.59E-05,-1.47E-02,1.67E-01
-4.58E-05,1.99E-03,6.69E-02
-4.58E-05,-1.47E-02,-3.51E-01
-4.57E-05,6.89E-02,-7.70E-01
-4.57E-05,1.36E-01,1.51E-01
-4.56E-05,1.36E-01,-3.35E-01
-4.56E-05,-6.50E-02,4.02E-01
-4.55E-05,1.99E-03,-3.68E-01
-4.55E-05,-3.15E-02,-1.67E-02
-4.54E-05,1.36E-01,2.01E-01
-4.54E-05,3.55E-02,1.17E-01
-4.53E-05,1.99E-03,-7.03E-01
-4.53E-05,3.55E-02,4.35E-01
-4.52E-05,-6.50E-02,-3.35E-01
-4.52E-05,1.19E-01,0.00E+00
-4.51E-05,1.36E-01,-8.37E-01
-4.51E-05,1.99E-03,3.18E-01
-4.50E-05,-6.50E-02,1.34E-01
-4.50E-05,1.99E-03,-9.37E-01
-4.49E-05,6.89E-02,-2.01E-01
-4.49E-05,8.57E-02,4.52E-01
-4.48E-05,1.99E-03,-4.69E-01
-4.48E-05,-4.82E-02,-3.51E-01
-4.47E-05,1.99E-03,-4.35E-01
-4.47E-05,6.89E-02,-3.68E-01
-4.46E-05,1.36E-01,2.01E-01
-4.46E-05,1.87E-02,-5.86E-01
-4.45E-05,1.99E-03,-7.36E-01
-4.45E-05,-9.84E-02,1.67E-02
-4.44E-05,-1.32E-01,-5.36E-01
-4.44E-05,1.69E-01,-9.04E-01
-4.43E-05,1.36E-01,-2.68E-01
-4.43E-05,-3.15E-02,-8.70E-01
-4.42E-05,1.99E-03,-3.35E-01
-4.42E-05,-6.50E-02,-5.02E-01
-4.41E-05,1.02E-01,2.01E-01
-4.41E-05,1.99E-03,4.18E-01
-4.40E-05,1.99E-03,-4.69E-01
-4.40E-05,-4.82E-02,3.35E-01
-4.39E-05,-6.50E-02,-3.68E-01
-4.39E-05,1.87E-02,-8.37E-02
-4.38E-05,1.99E-03,3.35E-01
-4.38E-05,-1.49E-01,-8.37E-02
-4.37E-05,3.55E-02,-1.00E-01
-4.37E-05,1.87E-02,4.69E-01
-4.36E-05,6.89E-02,-2.68E-01
-4.36E-05,3.55E-02,2.01E-01
-4.35E-05,1.99E-03,-1.00E-01
-4.35E-05,3.55E-02,-5.19E-01
-4.34E-05,-6.50E-02,-1.14E+00
-4.34E-05,5.22E-02,-5.19E-01
-4.33E-05,3.55E-02,-3.00E-11
-4.33E-05,1.87E-02,-6.19E-01
-4.32E-05,1.99E-03,-7.36E-01
-4.32E-05,1.99E-03,3.85E-01
-4.31E-05,-6.50E-02,6.69E-02
-4.31E-05,5.22E-02,-3.00E-11
-4.30E-05,1.36E-01,-2.01E-01
-4.30E-05,8.57E-02,-4.18E-01
-4.29E-05,3.55E-02,2.01E-01
-4.29E-05,-8.17E-02,-3.35E-01
-4.28E-05,1.99E-03,-2.68E-01
-4.28E-05,1.02E-01,-4.52E-01
-4.27E-05,1.02E-01,-5.02E-01
-4.27E-05,6.89E-02,-5.69E-01
-4.26E-05,1.99E-03,-9.37E-01
-4.26E-05,1.99E-03,-9.37E-01
-4.25E-05,6.89E-02,-2.01E-01
-4.25E-05,1.69E-01,3.51E-01
-4.24E-05,1.99E-03,1.34E-01
-4.24E-05,-4.82E-02,-6.19E-01
-4.23E-05,-3.15E-02,4.35E-01
-4.23E-05,-6.50E-02,-8.70E-01
-4.22E-05,1.36E-01,6.69E-02
-4.22E-05,6.89E-02,4.35E-01
-4.21E-05,-6.50E-02,1.34E-01
-4.21E-05,1.99E-03,-3.01E-01
-4.20E-05,-6.50E-02,2.01E-01
-4.20E-05,5.22E-02,-3.85E-01
-4.19E-05,1.02E-01,-1.67E-01
-4.19E-05,5.22E-02,-1.67E-02
-4.18E-05,-1.32E-01,-3.35E-01
-4.18E-05,-4.82E-02,-8.37E-01
-4.17E-05,1.99E-03,2.01E-01
-4.17E-05,1.53E-01,2.85E-01
-4.16E-05,-6.50E-02,2.00E-11
-4.16E-05,3.55E-02,3.35E-01
-4.15E-05,-6.50E-02,-4.35E-01
-4.15E-05,3.55E-02,4.35E-01
-4.14E-05,1.36E-01,3.35E-01
-4.14E-05,1.19E-01,2.68E-01
-4.13E-05,-3.15E-02,4.02E-01
-4.13E-05,1.99E-03,8.37E-02
-4.12E-05,1.99E-03,-2.01E-01
-4.12E-05,5.22E-02,-8.87E-01
-4.11E-05,-3.15E-02,-4.69E-01
-4.11E-05,3.55E-02,2.85E-01
-4.10E-05,-6.50E-02,1.34E-01
-4.10E-05,1.99E-03,-1.67E-02
-4.09E-05,1.99E-03,1.34E-01
-4.09E-05,1.53E-01,-2.51E-01
-4.08E-05,1.99E-03,-8.03E-01
-4.08E-05,8.57E-02,-1.67E-01
-4.07E-05,-9.84E-02,3.01E-01
-4.07E-05,-1.47E-02,-8.03E-01
-4.06E-05,6.89E-02,-8.70E-01
-4.06E-05,6.89E-02,8.37E-02
-4.05E-05,-3.15E-02,3.35E-02
-4.05E-05,1.87E-02,-4.35E-01
-4.04E-05,-1.32E-01,1.34E-01
-4.04E-05,1.02E-01,-9.71E-01
-4.03E-05,1.36E-01,-7.70E-01
-4.03E-05,1.99E-03,-9.87E-01
-4.02E-05,-6.50E-02,-1.07E+00
-4.02E-05,1.99E-03,2.85E-01
-4.01E-05,1.99E-03,-6.69E-02
-4.01E-05,1.53E-01,-1.00E+00
-4.00E-05,6.89E-02,-3.35E-01
-4.00E-05,-4.82E-02,-3.68E-01
-3.99E-05,6.89E-02,-1.34E-01
-3.99E-05,1.87E-02,1.51E-01
-3.98E-05,1.36E-01,-5.36E-01
-3.98E-05,-3.15E-02,-5.52E-01
-3.97E-05,1.99E-03,-5.36E-01
-3.97E-05,1.99E-03,6.69E-02
-3.96E-05,6.89E-02,-1.34E-01
-3.96E-05,1.53E-01,-7.70E-01
-3.95E-05,6.89E-02,-8.03E-01
-3.95E-05,-6.50E-02,-2.18E-01
-3.94E-05,1.99E-03,-2.68E-01
-3.94E-05,5.22E-02,1.67E-02
-3.93E-05,6.89E-02,1.67E-01
-3.93E-05,1.02E-01,-8.37E-01
-3.92E-05,1.99E-03,-1.00E+00
-3.92E-05,3.55E-02,-5.19E-01
-3.91E-05,1.99E-03,-1.67E-01
-3.91E-05,1.99E-03,-3.18E-01
-3.90E-05,1.36E-01,-6.69E-01
-3.90E-05,3.55E-02,2.01E-01
-3.89E-05,1.99E-03,-8.70E-01
-3.89E-05,1.99E-03,5.36E-01
-3.88E-05,1.99E-03,-6.03E-01
-3.88E-05,5.22E-02,-4.35E-01
-3.87E-05,6.89E-02,-5.02E-01
-3.87E-05,-1.32E-01,-2.18E-01
-3.86E-05,1.99E-03,-1.07E+00
-3.86E-05,-4.82E-02,-7.36E-01
-3.85E-05,3.55E-02,-5.02E-01
-3.85E-05,5.22E-02,5.19E-01
-3.84E-05,6.89E-02,-8.70E-01
-3.84E-05,6.89E-02,-7.87E-01
-3.83E-05,6.89E-02,-1.67E-01
-3.83E-05,8.57E-02,-2.18E-01
-3.82E-05,6.89E-02,1.34E-01
-3.82E-05,-1.47E-02,-6.19E-01
-3.81E-05,1.99E-03,-3.35E-02
-3.81E-05,-4.82E-02,-1.17E-01
-3.80E-05,1.99E-03,-4.02E-01
-3.80E-05,3.55E-02,3.35E-01
-3.79E-05,6.89E-02,4.35E-01
-3.79E-05,5.22E-02,-2.18E-01
-3.78E-05,1.99E-03,-4.02E-01
-3.78E-05,1.99E-03,-5.36E-01
-3.77E-05,1.99E-03,2.34E-01
-3.77E-05,5.22E-02,2.18E-01
-3.76E-05,-6.50E-02,-6.69E-01
-3.76E-05,3.55E-02,5.02E-02
-3.75E-05,-3.15E-02,-5.02E-01
-3.75E-05,8.57E-02,1.67E-02
-3.74E-05,2.03E-01,-4.02E-01
-3.74E-05,1.19E-01,-5.69E-01
-3.73E-05,-3.15E-02,-1.00E-01
-3.73E-05,5.22E-02,1.84E-01
-3.72E-05,6.89E-02,-5.36E-01
-3.72E-05,1.19E-01,1.67E-02
-3.71E-05,1.02E-01,-6.69E-02
-3.71E-05,-6.50E-02,-9.37E-01
-3.70E-05,6.89E-02,-1.00E+00
-3.70E-05,-1.47E-02,3.68E-01
-3.69E-05,1.36E-01,-1.34E-01
-3.69E-05,1.19E-01,-6.69E-02
-3.68E-05,6.89E-02,-4.02E-01
-3.68E-05,1.99E-03,-1.07E+00
-3.67E-05,-9.84E-02,-3.35E-01
-3.67E-05,-6.50E-02,-7.53E-01
-3.66E-05,6.89E-02,-2.68E-01
-3.66E-05,3.55E-02,-3.51E-01
-3.65E-05,-3.15E-02,-8.03E-01
-3.65E-05,1.99E-03,-7.70E-01
-3.64E-05,-1.32E-01,2.01E-01
-3.64E-05,6.89E-02,6.19E-01
-3.63E-05,3.55E-02,-3.00E-11
-3.63E-05,-1.47E-02,3.01E-01
-3.62E-05,-6.50E-02,-6.69E-01
-3.62E-05,-1.47E-02,-4.02E-01
-3.61E-05,6.89E-02,4.35E-01
-3.61E-05,1.19E-01,-6.86E-01
-3.60E-05,1.36E-01,2.01E-01
-3.60E-05,-4.82E-02,-6.69E-01
-3.59E-05,-3.15E-02,-7.03E-01
-3.59E-05,1.87E-02,-3.68E-01
-3.58E-05,1.36E-01,-2.68E-01
-3.58E-05,6.89E-02,1.84E-01
-3.57E-05,6.89E-02,-4.02E-01
-3.57E-05,-6.50E-02,-1.05E+00
-3.56E-05,-6.50E-02,1.34E-01
-3.56E-05,1.86E-01,-4.02E-01
-3.55E-05,1.02E-01,4.02E-01
-3.55E-05,8.57E-02,-9.04E-01
-3.54E-05,1.99E-03,1.34E-01
-3.54E-05,-6.50E-02,-2.51E-01
-3.53E-05,3.55E-02,3.35E-01
-3.53E-05,1.02E-01,-5.02E-02
-3.52E-05,1.99E-03,-4.02E-01
-3.52E-05,-4.82E-02,-6.36E-01
-3.51E-05,-9.84E-02,-7.36E-01
-3.51E-05,5.22E-02,-8.03E-01
-3.50E-05,6.89E-02,-7.36E-01
-3.50E-05,1.36E-01,4.69E-01
-3.49E-05,-3.15E-02,-4.35E-01
-3.49E-05,-6.50E-02,-1.10E+00
-3.48E-05,6.89E-02,-7.36E-01
-3.48E-05,1.36E-01,-5.52E-01
-3.47E-05,1.36E-01,-8.03E-01
-3.47E-05,-6.50E-02,1.51E-01
-3.46E-05,-6.50E-02,-6.69E-02
-3.46E-05,-3.15E-02,-5.86E-01
-3.45E-05,6.89E-02,3.00E-11
-3.45E-05,1.87E-02,-5.02E-02
-3.44E-05,1.99E-03,-6.03E-01
-3.44E-05,1.99E-03,-8.03E-01
-3.43E-05,-3.15E-02,-7.03E-01
-3.43E-05,6.89E-02,-6.19E-01
-3.42E-05,6.89E-02,2.68E-01
-3.42E-05,1.87E-02,2.51E-01
-3.41E-05,-3.15E-02,2.68E-01
-3.41E-05,3.55E-02,3.35E-02
-3.40E-05,-6.50E-02,-9.37E-01
-3.40E-05,8.57E-02,5.02E-02
-3.39E-05,1.02E-01,-3.68E-01
-3.39E-05,5.22E-02,-6.86E-01
-3.38E-05,-6.50E-02,-9.37E-01
-3.38E-05,1.99E-03,-4.02E-01
-3.37E-05,3.55E-02,-3.01E-01
-3.37E-05,8.57E-02,-9.21E-01
-3.36E-05,1.99E-03,-6.69E-01
-3.36E-05,1.87E-02,-7.87E-01
-3.35E-05,-3.15E-02,2.01E-01
-3.35E-05,8.57E-02,1.34E-01
-3.34E-05,6.89E-02,4.69E-01
-3.34E-05,1.87E-02,-8.70E-01
-3.33E-05,6.89E-02,-8.03E-01
-3.33E-05,1.99E-03,2.85E-01
-3.32E-05,-6.50E-02,-7.36E-01
-3.32E-05,1.87E-02,-4.02E-01
-3.31E-05,6.89E-02,-9.37E-01
-3.31E-05,1.87E-02,-4.52E-01
-3.30E-05,1.99E-03,-1.00E+00
-3.30E-05,-4.82E-02,8.37E-02
-3.29E-05,1.02E-01,2.01E-01
-3.29E-05,1.99E-03,-4.85E-01
-3.28E-05,1.99E-03,-6.69E-01
-3.28E-05,-1.47E-02,-3.01E-01
-3.27E-05,-9.84E-02,1.34E-01
-3.27E-05,-6.50E-02,1.17E-01
-3.26E-05,1.36E-01,3.35E-01
-3.26E-05,1.87E-02,-9.71E-01
-3.25E-05,-6.50E-02,-7.70E-01
-3.25E-05,-4.82E-02,-4.35E-01
-3.24E-05,6.89E-02,1.34E-01
-3.24E-05,5.22E-02,-9.87E-01
-3.23E-05,1.02E-01,1.00E-01
-3.23E-05,3.55E-02,-8.37E-01
-3.22E-05,1.99E-03,-4.02E-01
-3.22E-05,-6.50E-02,-4.69E-01
-3.21E-05,1.02E-01,2.68E-01
-3.21E-05,6.89E-02,-4.52E-01
-3.20E-05,1.36E-01,-9.37E-01
-3.20E-05,6.89E-02,-7.87E-01
-3.19E-05,-3.15E-02,4.69E-01
-3.19E-05,-1.47E-02,-9.21E-01
-3.18E-05,6.89E-02,-6.69E-02
-3.18E-05,3.55E-02,-4.18E-01
-3.17E-05,3.55E-02,-3.68E-01
-3.17E-05,1.99E-03,-3.35E-02
-3.16E-05,1.99E-03,4.69E-01
-3.16E-05,1.02E-01,-5.02E-01
-3.15E-05,3.55E-02,-8.37E-01
-3.15E-05,-3.15E-02,-8.54E-01
-3.14E-05,-6.50E-02,-4.02E-01
-3.14E-05,-6.50E-02,-1.51E-01
-3.13E-05,6.89E-02,-1.34E-01
-3.13E-05,1.19E-01,1.67E-02
-3.12E-05,1.36E-01,-1.34E-01
-3.12E-05,-3.15E-02,-7.53E-01
-3.11E-05,-3.15E-02,-3.35E-02
-3.11E-05,1.02E-01,-1.51E-01
-3.10E-05,6.89E-02,-8.03E-01
-3.10E-05,-1.47E-02,-9.54E-01
-3.09E-05,-6.50E-02,-3.35E-01
-3.09E-05,-3.15E-02,-2.68E-01
-3.08E-05,6.89E-02,-4.69E-01
-3.08E-05,1.69E-01,-1.67E-01
-3.07E-05,1.36E-01,-3.35E-01
-3.07E-05,1.99E-03,1.34E-01
-3.06E-05,-6.50E-02,-8.03E-01
-3.06E-05,-8.17E-02,-6.19E-01
-3.05E-05,1.99E-03,-7.36E-01
-3.05E-05,1.02E-01,-1.00E-01
-3.04E-05,1.99E-03,1.34E-01
-3.04E-05,1.87E-02,-3.35E-02
-3.03E-05,-3.15E-02,-6.36E-01
-3.03E-05,6.89E-02,4.18E-01
-3.02E-05,1.36E-01,-6.69E-02
-3.02E-05,1.99E-03,-2.51E-01
-3.01E-05,1.99E-03,-2.68E-01
-3.01E-05,-9.84E-02,-5.19E-01
-3.00E-05,1.99E-03,-3.35E-01
-3.00E-05,3.55E-02,-9.37E-01
-2.99E-05,6.89E-02,3.35E-01
-2.99E-05,1.87E-02,1.84E-01
-2.98E-05,1.99E-03,-2.68E-01
-2.98E-05,-1.47E-02,5.02E-02
-2.97E-05,6.89E-02,1.67E-01
-2.97E-05,1.02E-01,-9.21E-01
-2.96E-05,1.99E-03,-8.03E-01
-2.96E-05,3.55E-02,-1.67E-02
-2.95E-05,-6.50E-02,1.34E-01
-2.95E-05,-1.47E-02,1.17E-01
-2.94E-05,1.99E-03,-8.00E-11
-2.94E-05,1.87E-02,1.34E-01
-2.93E-05,1.99E-03,-4.69E-01
-2.93E-05,8.57E-02,-2.85E-01
-2.92E-05,1.99E-03,1.34E-01
-2.92E-05,1.02E-01,-6.69E-02
-2.91E-05,6.89E-02,-7.36E-01
-2.91E-05,-1.15E-01,2.68E-01
-2.90E-05,-6.50E-02,-2.68E-01
-2.90E-05,5.22E-02,2.01E-01
-2.89E-05,3.55E-02,4.02E-01
-2.89E-05,3.55E-02,-1.02E+00
-2.88E-05,1.99E-03,-9.37E-01
-2.88E-05,-3.15E-02,-9.21E-01
-2.87E-05,-3.15E-02,-3.01E-01
-2.87E-05,1.99E-03,2.18E-01
-2.86E-05,1.36E-01,-4.69E-01
-2.86E-05,-1.47E-02,-2.34E-01
-2.85E-05,3.55E-02,-7.03E-01
-2.85E-05,-9.84E-02,-3.35E-02
-2.84E-05,-1.32E-01,-8.70E-01
-2.84E-05,1.53E-01,-2.01E-01
-2.83E-05,1.99E-03,-3.35E-01
-2.83E-05,1.99E-03,4.52E-01
-2.82E-05,-6.50E-02,-1.07E+00
-2.82E-05,-4.82E-02,-7.87E-01
-2.81E-05,6.89E-02,-6.69E-02
-2.81E-05,1.19E-01,-1.67E-02
-2.80E-05,6.89E-02,-4.69E-01
-2.80E-05,-4.82E-02,-8.20E-01
-2.79E-05,-3.15E-02,-1.00E-01
-2.79E-05,3.55E-02,4.35E-01
-2.78E-05,1.36E-01,6.69E-02
-2.78E-05,1.87E-02,-9.37E-01
-2.77E-05,1.99E-03,-9.71E-01
-2.77E-05,1.99E-03,-1.67E-02
-2.76E-05,-6.50E-02,-8.03E-01
-2.76E-05,1.02E-01,-5.69E-01
-2.75E-05,1.02E-01,-8.37E-01
-2.75E-05,1.99E-03,1.67E-02
-2.74E-05,6.89E-02,3.35E-01
-2.74E-05,1.99E-03,-3.35E-02
-2.73E-05,1.02E-01,-6.36E-01
-2.73E-05,5.22E-02,3.35E-02
-2.72E-05,1.99E-03,-3.35E-01
-2.72E-05,1.87E-02,-8.20E-01
-2.71E-05,-3.15E-02,1.67E-01
-2.71E-05,1.87E-02,-5.19E-01
-2.70E-05,6.89E-02,-1.00E+00
-2.70E-05,1.87E-02,2.68E-01
-2.69E-05,1.99E-03,-7.03E-01
-2.69E-05,-3.15E-02,-2.34E-01
-2.68E-05,1.99E-03,-2.01E-01
-2.68E-05,1.02E-01,-4.35E-01
-2.67E-05,1.02E-01,-3.01E-01
-2.67E-05,-3.15E-02,-1.17E-01
-2.66E-05,1.99E-03,-2.68E-01
-2.66E-05,3.55E-02,-2.34E-01
-2.65E-05,3.55E-02,4.02E-01
-2.65E-05,6.89E-02,3.35E-01
-2.64E-05,1.99E-03,3.35E-01
-2.64E-05,5.22E-02,-9.54E-01
-2.63E-05,-9.84E-02,-6.03E-01
-2.63E-05,1.87E-02,2.85E-01
-2.62E-05,1.36E-01,2.01E-01
-2.62E-05,-3.15E-02,-5.86E-01
-2.61E-05,-3.15E-02,2.34E-01
-2.61E-05,-1.15E-01,-3.51E-01
-2.60E-05,1.99E-03,-6.69E-02
-2.60E-05,1.53E-01,-3.85E-01
-2.59E-05,1.36E-01,-7.70E-01
-2.59E-05,-4.82E-02,6.69E-02
-2.58E-05,-1.32E-01,-4.02E-01
-2.58E-05,-1.47E-02,8.37E-02
-2.57E-05,3.55E-02,3.35E-02
